Date,PETZ3,AMERICANAS,VIA VAREJO,AMAZON,APPLE
2021-08-04,76.5,47.790000915527344,43.57535171508789,25.540000915527344,12.25
2021-08-05,76.30000305175781,47.650001525878906,44.117000579833984,25.899999618530273,12.15999984741211
2021-08-06,76.5999984741211,46.5,43.779449462890625,26.350000381469727,12.350000381469727
2021-08-09,76.69999694824219,46.27000045776367,43.65385055541992,26.799999237060547,12.710000038146973
2021-08-10,75.80000305175781,45.150001525878906,43.21817398071289,26.239999771118164,12.800000190734863
2021-08-11,76.12999725341797,45.70000076293945,43.096500396728516,26.0,13.020000457763672
2021-08-12,78.38999938964844,46.83000183105469,43.53609848022461,25.479999542236328,12.069999694824219
2021-08-13,78.31999969482422,43.13999938964844,43.37125015258789,25.65999984741211,11.300000190734863
2021-08-16,79.68000030517578,41.02000045776367,43.52432632446289,25.34000015258789,10.609999656677246
2021-08-17,79.22000122070312,40.220001220703125,42.81782531738281,26.280000686645508,10.600000381469727
2021-08-18,79.02999877929688,39.93000030517578,43.13967514038086,25.93000030517578,10.75
2021-08-19,79.68000030517578,40.81999969482422,43.34377670288086,26.989999771118164,11.199999809265137
2021-08-20,79.83999633789062,40.939998626708984,43.08472442626953,27.90999984741211,11.270000457763672
2021-08-23,80.70999908447266,39.20000076293945,44.01887512207031,27.399999618530273,10.800000190734863
2021-08-24,78.8499984741211,43.0,43.37125015258789,27.639999389648438,11.300000190734863
2021-08-25,77.62000274658203,42.41999816894531,42.9787483215332,28.350000381469727,11.270000457763672
2021-08-26,77.83999633789062,43.22999954223633,43.65777587890625,27.5,10.890000343322754
2021-08-27,76.91000366210938,42.060001373291016,43.547874450683594,27.75,10.869999885559082
2021-08-30,79.77999877929688,43.189998626708984,44.5880012512207,27.0,10.760000228881836
2021-08-31,78.76000213623047,41.36000061035156,44.744998931884766,26.479999542236328,10.390000343322754
2021-09-01,79.25,43.060001373291016,45.184600830078125,25.65999984741211,10.270000457763672
2021-09-02,79.5999984741211,41.31999969482422,44.866676330566406,26.049999237060547,9.640000343322754
2021-09-03,80.13999938964844,41.880001068115234,45.000125885009766,26.600000381469727,9.619999885559082
2021-09-06,81.5999984741211,44.150001525878906,45.25917434692383,26.610000610351562,9.949999809265137
2021-09-08,82.4000015258789,40.11000061035156,46.77814865112305,25.56999969482422,9.020000457763672
2021-09-09,80.80999755859375,40.849998474121094,45.663448333740234,26.979999542236328,9.5
2021-09-10,78.30999755859375,39.5,45.80474853515625,26.450000762939453,9.020000457763672
2021-09-13,77.91999816894531,41.400001525878906,45.15712356567383,25.989999771118164,9.199999809265137
2021-09-14,78.08999633789062,41.22999954223633,45.43579864501953,27.0,9.050000190734863
2021-09-15,77.97000122070312,39.58000183105469,45.6359748840332,26.899999618530273,8.779999732971191
2021-09-16,78.43000030517578,37.7599983215332,45.863624572753906,26.799999237060547,8.6899995803833
2021-09-17,77.04000091552734,36.7599983215332,45.57317352294922,26.739999771118164,8.460000038146973
2021-09-20,76.37999725341797,35.459999084472656,44.39567565917969,25.5,7.889999866485596
2021-09-21,76.04000091552734,36.810001373291016,44.07775115966797,26.270000457763672,8.779999732971191
2021-09-22,77.05000305175781,36.459999084472656,44.62725067138672,26.459999084472656,8.569999694824219
2021-09-23,78.0,35.5,45.41225051879883,26.190000534057617,8.59000015258789
2021-09-24,78.83999633789062,34.2400016784668,45.895023345947266,25.799999237060547,8.5
2021-09-27,78.5,33.400001525878906,45.895023345947266,25.799999237060547,8.100000381469727
2021-09-28,76.8499984741211,31.329999923706055,44.85490036010742,24.280000686645508,7.909999847412109
2021-09-29,77.5,31.190000534057617,44.748924255371094,23.899999618530273,7.860000133514404
2021-09-30,77.62000274658203,30.920000076293945,44.94124984741211,23.459999084472656,7.710000038146973
2021-10-01,76.43000030517578,32.029998779296875,44.01887512207031,24.0,8.289999961853027
2021-10-04,75.69999694824219,29.3700008392334,43.363399505615234,22.969999313354492,7.699999809265137
2021-10-05,77.62000274658203,30.489999771118164,44.29362487792969,23.299999237060547,7.849999904632568
2021-10-06,77.8499984741211,32.720001220703125,44.78424835205078,22.90999984741211,8.119999885559082
2021-10-07,79.19999694824219,31.889999389648438,45.683074951171875,23.1299991607666,7.789999961853027
2021-10-08,79.05000305175781,33.7400016784668,45.36122512817383,23.399999618530273,8.0600004196167
2021-10-11,78.43000030517578,33.790000915527344,44.980499267578125,21.989999771118164,7.909999847412109
2021-10-13,77.9000015258789,34.83000183105469,45.38085174560547,23.469999313354492,8.210000038146973
2021-10-14,79.45999908447266,34.29999923706055,45.604576110839844,23.860000610351562,8.0
2021-10-15,79.05999755859375,37.45000076293945,46.468074798583984,23.770000457763672,8.140000343322754
2021-10-18,81.0,39.06999969482422,47.60240173339844,23.450000762939453,8.180000305175781
2021-10-19,82.9800033569336,39.029998779296875,48.37562561035156,22.40999984741211,7.800000190734863
2021-10-20,82.81999969482422,39.779998779296875,47.37474822998047,21.3799991607666,7.519999980926514
2021-10-21,84.48999786376953,35.41999816894531,48.756351470947266,20.100000381469727,6.920000076293945
2021-10-22,84.12999725341797,33.720001220703125,47.06074905395508,19.540000915527344,6.96999979019165
2021-10-25,82.80999755859375,34.310001373291016,46.307151794433594,19.920000076293945,7.090000152587891
2021-10-26,82.91000366210938,32.400001525878906,47.18635177612305,19.0,6.659999847412109
2021-10-27,82.87000274658203,32.90999984741211,47.319801330566406,18.829999923706055,6.619999885559082
2021-10-28,85.33000183105469,30.079999923706055,47.096073150634766,18.979999542236328,6.369999885559082
2021-10-29,84.87000274658203,29.700000762939453,47.39437484741211,18.770000457763672,6.150000095367432
2021-11-01,84.56999969482422,31.219999313354492,47.08037567138672,19.309999465942383,6.650000095367432
2021-11-03,84.44999694824219,33.27000045776367,47.37474822998047,20.81999969482422,6.900000095367432
2021-11-04,85.11000061035156,32.790000915527344,48.94475173950195,20.639999389648438,6.579999923706055
2021-11-05,83.87000274658203,34.95000076293945,48.74850082397461,20.450000762939453,7.289999961853027
2021-11-08,83.7300033569336,32.68000030517578,48.556175231933594,19.610000610351562,7.059999942779541
2021-11-09,82.52999877929688,35.18000030517578,48.85447311401367,20.829999923706055,7.539999961853027
2021-11-10,81.66000366210938,34.41999816894531,47.8849983215332,21.889999389648438,7.050000190734863
2021-11-11,79.77999877929688,35.34000015258789,46.852725982666016,22.809999465942383,6.170000076293945
2021-11-12,82.0,37.400001525878906,48.108726501464844,21.969999313354492,6.210000038146973
2021-11-16,82.88999938964844,34.119998931884766,48.603275299072266,20.420000076293945,5.730000019073486
2021-11-17,85.33000183105469,33.2400016784668,49.59629821777344,19.489999771118164,5.559999942779541
2021-11-18,88.51000213623047,33.380001068115234,51.63337326049805,19.549999237060547,5.579999923706055
2021-11-19,89.69999694824219,33.56999969482422,51.813926696777344,19.549999237060547,5.71999979019165
2021-11-22,90.37000274658203,31.360000610351562,50.13010025024414,19.139999389648438,5.710000038146973
2021-11-23,90.44999694824219,31.290000915527344,50.09477615356445,18.3700008392334,5.920000076293945
2021-11-24,90.79000091552734,31.979999542236328,50.23607635498047,18.56999969482422,5.869999885559082
2021-11-25,90.80000305175781,32.47999954223633,50.3145751953125,19.170000076293945,5.949999809265137
2021-11-26,88.38999938964844,30.459999084472656,49.023250579833984,18.5,5.679999828338623
2021-11-29,90.2300033569336,31.450000762939453,50.251773834228516,18.5,5.849999904632568
2021-11-30,92.30999755859375,30.31999969482422,49.21950149536133,18.209999084472656,5.670000076293945
2021-12-01,94.70999908447266,28.290000915527344,49.152774810791016,18.450000762939453,5.199999809265137
2021-12-02,92.56999969482422,27.440000534057617,48.69747543334961,18.079999923706055,5.150000095367432
2021-12-03,91.7699966430664,27.809999465942383,47.84574890136719,19.1299991607666,5.360000133514404
2021-12-06,94.31999969482422,29.829999923706055,49.0625,18.920000076293945,5.610000133514404
2021-12-07,96.29000091552734,29.799999237060547,49.06642532348633,19.719999313354492,5.800000190734863
2021-12-08,96.75,30.59000015258789,48.82307434082031,20.5,5.769999980926514
2021-12-09,97.69999694824219,27.969999313354492,48.77989959716797,19.31999969482422,5.360000133514404
2021-12-10,100.8499984741211,28.5,48.391326904296875,19.84000015258789,5.480000019073486
2021-12-13,100.06999969482422,27.219999313354492,48.35599899291992,19.799999237060547,5.309999942779541
2021-12-14,99.7699966430664,26.670000076293945,48.12442398071289,18.860000610351562,4.960000038146973
2021-12-15,101.51000213623047,28.65999984741211,49.235198974609375,19.170000076293945,5.199999809265137
2021-12-16,98.4800033569336,31.219999313354492,47.924251556396484,18.670000076293945,4.909999847412109
2021-12-17,97.6500015258789,31.31999969482422,48.316749572753906,18.6200008392334,4.849999904632568
2021-12-20,97.80000305175781,31.09000015258789,47.8849983215332,17.889999389648438,4.739999771118164
2021-12-21,99.62000274658203,30.799999237060547,48.84662628173828,17.530000686645508,4.610000133514404
2021-12-22,99.37999725341797,30.6200008392334,48.46197509765625,17.329999923706055,4.5
2021-12-23,100.30000305175781,30.729999542236328,48.77204895019531,16.829999923706055,4.5
2021-12-27,101.79000091552734,31.899999618530273,47.83789825439453,16.899999618530273,4.860000133514404
2021-12-28,101.1500015258789,31.030000686645508,48.21077346801758,16.6299991607666,4.949999809265137
2021-12-29,102.83000183105469,31.020000457763672,48.391326904296875,16.399999618530273,5.019999980926514
2021-12-30,98.88999938964844,31.579999923706055,46.8880500793457,16.3700008392334,5.25
2022-01-03,103.5,31.020000457763672,48.27750015258789,15.819999694824219,4.980000019073486
2022-01-04,102.76000213623047,29.959999084472656,47.802574157714844,14.40999984741211,4.730000019073486
2022-01-05,100.12000274658203,28.6200008392334,46.95085144042969,13.770000457763672,4.570000171661377
2022-01-06,97.51000213623047,29.260000228881836,46.51124954223633,14.029999732971191,4.360000133514404
2022-01-07,97.69000244140625,27.700000762939453,45.969600677490234,14.180000305175781,4.170000076293945
2022-01-10,97.47000122070312,27.139999389648438,45.85969924926758,14.0,4.010000228881836
2022-01-11,97.69999694824219,28.049999237060547,46.11090087890625,14.989999771118164,4.039999961853027
2022-01-12,96.91000366210938,29.479999542236328,45.6870002746582,15.550000190734863,4.110000133514404
2022-01-13,95.66999816894531,29.59000015258789,44.75677490234375,15.399999618530273,3.990000009536743
2022-01-14,95.91000366210938,30.309999465942383,44.902000427246094,15.239999771118164,3.9700000286102295
2022-01-17,95.69000244140625,30.469999313354492,45.15712356567383,15.020000457763672,3.9000000953674316
2022-01-18,94.5999984741211,30.209999084472656,44.430999755859375,14.779999732971191,3.75
2022-01-19,90.70999908447266,33.0181999206543,42.81782531738281,14.729999542236328,4.0
2022-01-20,89.76000213623047,33.992835998535156,41.212501525878906,16.15999984741211,4.210000038146973
2022-01-21,88.95999908447266,34.778507232666016,39.206825256347656,16.700000762939453,4.349999904632568
2022-01-24,88.75,34.082340240478516,39.736698150634766,15.890000343322754,4.21999979019165
2022-01-25,87.30000305175781,35.1067008972168,37.958675384521484,16.780000686645508,4.349999904632568
2022-01-26,86.37000274658203,33.95305252075195,37.68392562866211,18.010000228881836,4.349999904632568
2022-01-27,85.87000274658203,33.28672409057617,37.8213005065918,17.510000228881836,4.619999885559082
2022-01-28,91.0999984741211,31.23800277709961,38.457149505615234,17.059999465942383,4.570000171661377
2022-01-31,92.16000366210938,31.536359786987305,39.603248596191406,17.809999465942383,4.71999979019165
2022-02-01,91.80000305175781,31.09000015258789,40.03499984741211,17.950000762939453,4.699999809265137
2022-02-02,92.08999633789062,31.209999084472656,39.61109924316406,17.670000076293945,4.400000095367432
2022-02-03,91.37999725341797,32.0,40.03499984741211,17.59000015258789,4.480000019073486
2022-02-04,91.51000213623047,32.150001525878906,42.11524963378906,17.670000076293945,4.21999979019165
2022-02-07,89.80999755859375,32.20000076293945,41.47154998779297,17.799999237060547,4.059999942779541
2022-02-08,91.4800033569336,33.27000045776367,42.27617645263672,17.200000762939453,4.139999866485596
2022-02-09,91.91999816894531,34.029998779296875,42.291873931884766,17.280000686645508,4.039999961853027
2022-02-10,90.69999694824219,33.95000076293945,41.848350524902344,16.739999771118164,4.340000152587891
2022-02-11,88.88999938964844,32.540000915527344,40.10957336425781,16.530000686645508,4.119999885559082
2022-02-14,88.4800033569336,33.720001220703125,40.66692352294922,17.6200008392334,4.019999980926514
2022-02-15,88.66000366210938,35.86000061035156,40.1723747253418,18.549999237060547,4.119999885559082
